id,time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65
306,1,1,1,3,4,2,2,2,1,1,2,3,2,4,2,3,2,2,3,1,3,1,3,2,3,4,2,2,1,1,1,4,2,1,3,2,2,1,3,2,2,4,2,3,2,4,4,2,1,2,1,3,1,3,2,2,2,2,1,1,2,1,1,3,2,2
307,1,2,1,4,2,3,2,4,2,2,3,3,3,3,1,2,3,3,3,2,3,2,1,2,4,3,4,2,1,2,2,4,2,1,2,3,2,3,3,2,2,2,3,3,4,3,2,2,1,2,2,2,2,1,2,1,2,2,1,1,2,1,1,2,1,3
308,1,3,2,4,2,2,2,1,1,1,2,3,2,2,2,2,2,2,1,2,2,2,1,1,4,2,3,2,2,1,1,1,2,2,1,2,2,2,1,3,1,2,3,3,4,3,1,2,1,2,2,3,2,2,2,2,2,2,1,1,2,1,2,3,2,2
309,1,2,2,3,3,4,4,1,3,1,3,4,4,4,4,4,4,4,4,1,3,2,3,3,4,3,3,2,1,3,2,4,4,3,4,3,3,3,1,4,1,2,3,4,1,2,2,4,2,2,2,2,1,2,3,3,2,1,1,2,1,2,2,2,1,2
310,1,2,1,3,3,2,1,2,1,1,1,4,4,3,2,1,2,2,2,1,2,1,2,1,4,4,3,1,1,1,4,3,2,1,1,2,3,1,1,2,1,2,2,2,2,2,2,1,2,3,2,2,1,2,2,3,1,1,4,3,1,1,1,2,1,1
311,1,1,2,2,2,4,1,3,1,2,1,4,4,4,4,2,3,2,2,2,2,2,3,2,4,2,3,2,2,2,2,4,2,4,4,2,3,2,2,2,2,4,2,4,2,2,4,2,3,2,2,2,3,2,2,2,4,2,2,2,2,2,1,4,2,2
312,1,3,1,3,3,3,2,4,1,1,2,3,3,3,2,2,3,3,2,1,2,1,2,2,4,4,3,3,3,2,4,3,3,3,3,3,3,3,2,2,3,4,3,3,4,4,1,2,3,2,2,4,1,2,2,3,2,2,1,2,1,1,2,2,1,2
313,1,3,2,3,1,2,4,4,1,2,2,3,3,3,2,1,2,3,3,4,2,3,2,1,2,2,3,1,2,3,2,2,2,3,4,3,2,2,1,4,2,2,2,4,1,4,4,4,3,2,4,2,3,2,3,4,2,3,2,3,3,3,4,2,3,2
314,1,2,2,2,1,2,3,4,2,2,3,3,3,2,2,2,2,2,2,1,2,3,1,1,2,3,2,2,1,3,1,3,1,3,2,2,2,2,2,2,2,2,3,3,2,2,2,3,2,2,3,2,2,1,2,2,3,2,2,3,3,3,1,2,1,2
315,1,2,1,3,2,4,3,3,3,4,2,4,4,3,3,3,4,3,2,4,3,2,2,3,4,4,4,1,1,2,3,4,2,1,2,3,3,3,2,4,4,4,2,4,2,4,4,2,4,2,3,3,4,3,2,3,3,3,4,4,2,2,3,2,1,3
316,1,2,1,4,2,4,3,2,4,4,1,4,3,3,3,2,4,3,2,4,4,1,3,4,4,3,4,2,2,2,4,2,3,1,2,4,4,4,4,4,2,4,4,4,2,4,4,2,2,1,2,4,4,2,2,3,2,1,4,2,2,1,2,4,1,2
317,1,3,2,3,2,4,1,1,1,2,2,4,4,4,2,1,3,3,3,2,3,1,1,2,4,4,4,4,2,2,3,4,2,1,1,2,2,3,2,4,2,3,2,3,4,4,4,2,4,2,2,2,2,3,4,2,2,1,2,3,1,1,2,2,1,4
318,1,2,1,3,3,4,1,2,3,1,1,3,4,3,3,1,3,1,2,3,3,2,2,2,4,4,4,1,2,1,3,4,2,1,2,3,4,3,3,2,4,4,1,3,3,4,2,3,1,3,3,2,3,2,3,2,3,2,1,2,2,2,2,2,1,3
319,1,4,3,3,3,4,1,1,3,2,2,3,3,2,2,2,3,2,3,2,4,1,3,3,4,3,3,2,3,4,4,3,2,2,1,3,3,3,3,3,1,3,3,3,4,2,1,2,2,3,2,4,2,3,4,3,2,3,3,2,3,2,2,3,2,4
320,1,1,2,1,1,3,1,3,1,1,2,3,2,2,2,2,1,2,1,1,2,3,2,1,4,2,2,2,1,2,2,3,1,2,2,2,2,1,1,1,1,3,3,1,1,2,1,2,1,2,2,3,1,2,3,1,2,3,1,1,3,2,1,2,2,3
321,1,2,1,4,2,4,2,1,1,1,2,4,4,3,2,1,4,2,3,3,3,1,2,2,4,4,3,3,2,2,4,4,2,1,3,3,3,3,1,3,2,4,2,3,4,4,3,2,1,2,3,3,3,2,4,2,2,1,1,2,1,1,1,2,2,3
322,1,2,2,2,1,3,1,3,1,1,2,3,3,1,2,1,2,2,2,1,2,3,2,1,4,3,2,1,2,2,1,3,1,1,1,2,2,2,1,2,1,2,1,2,3,2,1,2,1,2,3,2,1,1,2,2,3,2,3,2,3,3,1,2,2,1
323,1,2,2,2,1,3,3,3,1,1,1,4,3,3,3,2,3,3,2,3,2,2,2,1,4,3,3,2,2,1,2,4,3,2,3,3,3,2,2,2,1,3,2,3,2,3,2,2,1,2,2,3,2,1,3,2,2,1,1,1,2,2,1,1,1,3
324,1,2,2,3,1,2,2,2,2,1,2,3,3,2,2,2,2,2,2,1,2,2,2,2,3,3,3,3,3,3,2,3,2,2,1,2,2,2,2,3,1,2,2,2,2,2,1,2,1,2,2,4,2,2,3,3,2,2,4,4,2,2,3,2,2,2
325,1,2,1,2,2,3,1,2,3,1,1,4,4,4,3,4,3,1,1,3,4,1,4,2,4,4,4,4,3,2,4,4,4,2,1,4,4,3,3,1,4,4,4,3,1,4,2,3,1,2,4,4,4,4,4,1,3,3,2,1,1,2,1,1,1,4
326,1,2,2,3,3,3,1,1,3,1,1,4,4,4,4,2,3,2,2,2,4,1,3,2,2,3,4,1,1,1,3,4,3,2,1,4,4,3,2,2,1,3,1,2,4,2,1,1,1,1,1,4,1,2,3,3,1,1,1,4,1,2,1,2,2,4
327,1,2,1,3,2,4,1,1,3,1,1,3,4,4,3,2,2,2,1,1,4,1,2,2,4,3,3,1,2,1,2,4,3,2,1,3,4,3,2,2,1,4,1,2,2,2,3,1,1,1,2,2,1,1,3,1,1,1,1,1,1,1,1,1,1,3
328,1,2,2,3,2,3,1,3,2,3,3,4,4,3,3,2,2,4,3,2,3,1,2,1,3,3,3,1,2,2,2,3,3,2,4,3,1,1,3,2,2,3,2,4,3,3,3,3,1,2,4,4,3,2,2,3,3,2,1,2,4,2,2,2,2,3
329,1,4,2,2,4,2,3,2,4,2,2,4,3,3,4,4,4,4,3,3,2,2,3,4,4,4,4,4,4,3,4,3,4,4,3,4,4,4,4,3,4,2,4,4,4,4,4,4,2,4,4,1,2,4,4,2,4,4,3,1,2,3,2,4,2,2
330,1,2,1,3,1,3,2,3,2,3,3,3,3,2,3,2,3,1,2,1,2,1,1,1,2,1,3,1,1,2,1,3,2,2,3,2,1,2,3,2,1,2,2,3,3,4,1,2,1,1,2,4,1,2,2,3,3,1,2,1,2,1,1,1,1,2
331,1,4,3,3,3,3,4,4,1,1,1,3,3,3,1,3,4,4,4,2,3,4,2,3,1,3,3,4,1,4,3,4,4,4,4,2,4,4,2,1,1,4,3,4,2,1,3,4,1,1,4,4,2,2,3,3,4,4,3,2,2,4,2,4,1,4
332,1,2,3,3,2,3,3,4,2,2,4,3,3,3,1,2,2,3,3,2,2,2,3,2,4,3,2,3,2,2,3,3,2,2,3,1,3,3,3,2,3,3,2,4,4,4,1,3,3,2,3,4,2,3,1,3,3,2,4,3,2,2,3,2,2,3
333,1,2,1,2,2,3,3,3,2,1,2,4,3,3,2,2,3,2,3,2,2,2,2,2,4,3,3,2,2,2,3,3,2,2,3,3,2,2,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,2,3,3,2,1,3,2,3,2,2,3,3
334,1,2,1,4,2,2,1,3,4,1,1,3,2,3,3,4,2,1,1,2,3,1,4,4,4,4,4,2,4,1,4,4,1,1,2,1,2,3,3,2,2,2,3,1,1,4,1,2,1,4,4,1,4,3,3,3,1,1,2,4,4,1,1,1,1,2
335,1,2,1,4,2,3,2,3,2,1,1,4,3,4,2,2,4,1,2,1,3,1,2,1,2,2,2,1,1,2,2,3,2,1,1,3,1,2,2,2,4,3,3,4,4,4,1,1,1,1,2,4,1,4,4,2,2,2,1,1,1,2,1,3,1,4
336,1,2,1,2,2,3,3,3,1,2,2,4,4,4,3,2,3,2,3,2,3,2,3,3,3,3,3,3,3,2,3,4,2,3,2,3,3,2,2,2,2,3,2,3,3,3,3,2,2,2,3,4,2,3,3,2,2,2,2,2,3,2,3,2,3,3
337,1,2,1,3,2,4,3,1,3,1,1,4,4,4,3,2,3,4,2,3,3,1,2,2,4,3,3,2,1,3,2,4,2,1,2,3,3,3,2,4,2,3,3,4,4,4,2,2,1,1,2,4,1,2,2,1,1,2,1,1,1,2,1,3,1,3
338,1,2,2,3,3,3,2,2,2,2,3,4,4,4,2,1,3,4,4,1,3,2,2,2,4,4,4,2,4,2,3,3,2,3,3,4,3,3,3,2,1,3,3,4,4,2,1,3,1,2,2,4,3,2,4,4,2,2,3,1,2,2,1,2,3,2
339,1,2,1,4,2,3,2,2,3,1,2,2,2,2,3,2,3,1,2,1,2,1,1,2,4,3,4,4,1,1,3,3,3,1,2,2,3,2,3,1,3,2,1,1,4,1,1,1,3,2,2,4,4,4,4,2,2,1,4,1,1,1,1,1,1,4
340,1,3,1,3,3,3,3,4,2,4,3,3,3,2,2,2,3,3,2,2,2,1,1,1,4,3,3,1,1,1,2,3,2,1,2,2,3,3,2,4,1,3,4,4,4,3,3,3,1,1,2,4,2,2,2,2,3,1,3,3,3,2,2,4,2,2
341,1,1,1,4,3,4,2,3,1,1,1,3,3,2,3,3,2,2,2,2,3,1,2,3,4,3,3,4,4,2,4,4,3,2,1,3,4,3,4,2,1,3,3,1,4,2,1,1,1,3,2,4,1,4,3,2,2,1,1,2,1,1,1,1,1,2
342,1,4,4,2,2,3,2,2,1,1,2,4,3,4,2,2,3,3,3,2,2,3,3,2,2,2,2,2,2,3,1,2,1,3,4,3,2,2,2,1,1,2,2,4,2,2,1,4,1,2,4,2,2,1,2,2,2,2,1,2,2,3,2,3,3,2
343,1,4,4,4,4,4,2,2,2,1,2,4,4,4,2,2,2,4,3,3,4,2,2,2,4,4,4,4,4,3,4,4,2,2,4,4,3,4,3,2,2,4,4,4,3,3,1,4,1,3,4,3,2,3,3,4,4,3,1,1,2,4,3,2,2,4
344,1,4,2,2,2,4,4,2,1,1,3,3,4,3,3,2,4,2,4,4,3,3,3,1,4,4,3,2,1,2,2,3,3,3,4,4,4,2,3,4,3,4,3,4,2,4,1,4,4,2,2,4,2,2,2,3,3,2,3,3,3,3,3,3,2,4
345,1,2,1,1,1,3,1,1,3,1,1,3,3,3,3,2,3,1,1,1,3,1,1,2,4,3,3,2,3,1,2,3,3,2,2,3,3,3,2,1,1,3,1,1,4,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,3
346,1,2,1,2,3,4,1,2,1,2,1,4,4,3,2,2,3,2,2,2,2,1,1,1,4,2,4,1,2,2,3,4,3,1,1,3,4,3,2,3,2,4,2,2,4,3,2,1,1,1,2,3,2,2,3,2,2,1,3,1,1,1,1,2,1,4
347,1,3,2,4,3,3,3,3,3,2,2,4,4,3,2,2,4,4,2,2,3,2,4,4,4,3,3,3,4,4,2,4,2,4,4,3,2,2,3,2,4,4,4,2,2,2,4,4,2,1,4,4,4,3,3,4,4,3,4,2,4,4,2,4,4,3
348,1,2,1,2,2,3,2,4,2,3,2,2,4,2,2,3,3,2,2,1,3,1,3,2,3,3,3,3,2,1,2,3,2,4,1,3,3,3,3,1,2,3,2,3,4,2,1,1,1,2,2,4,2,4,3,2,2,1,2,1,2,2,1,2,3,3
349,1,3,1,4,1,3,2,3,2,1,2,3,3,4,2,2,3,4,3,3,3,2,2,2,4,4,3,2,3,2,3,2,2,1,2,2,3,2,2,4,1,2,3,3,3,4,3,3,3,2,2,3,2,2,3,3,2,1,1,1,2,1,2,2,2,2
350,1,3,2,1,1,2,1,2,2,1,2,3,3,3,3,3,2,2,3,1,2,2,2,1,3,2,3,1,1,3,2,1,2,1,2,2,2,3,2,1,2,3,3,3,1,1,1,2,4,2,4,3,1,1,3,3,3,4,1,4,4,3,3,2,3,2
351,1,2,2,3,2,3,2,1,2,1,1,3,3,3,2,2,3,3,3,3,3,2,2,1,3,3,4,1,1,2,2,3,2,3,3,3,2,3,1,2,1,3,3,3,1,4,3,3,4,2,3,2,2,2,3,2,3,3,2,3,2,3,2,2,2,3
1,2,3,1,2,1,3,1,1,1,2,1,4,4,2,1,3,2,3,2,1,2,1,1,2,4,3,2,1,2,3,3,4,2,1,1,3,2,3,2,2,4,2,1,3,4,3,1,2,1,2,3,2,2,3,4,3,2,1,2,3,2,2,2,3,1,2
2,2,2,2,4,3,3,2,2,2,1,2,3,4,1,2,3,3,1,2,1,3,2,2,3,4,4,4,3,2,2,4,4,2,2,1,2,3,3,3,2,2,3,2,2,4,2,2,2,1,4,3,3,3,3,2,2,4,3,1,1,2,2,1,3,2,3
3,2,2,1,3,2,3,3,2,1,1,1,3,3,2,2,1,2,1,3,2,4,2,1,1,4,2,1,1,1,1,2,3,1,1,1,1,1,1,1,1,2,3,2,1,1,2,2,1,1,2,2,4,2,2,1,2,2,1,4,1,3,1,3,2,3,2
4,2,2,1,2,2,4,2,3,2,1,2,4,4,3,2,3,2,2,2,2,3,1,2,1,4,4,4,3,3,2,3,3,1,1,1,2,1,2,2,3,1,2,2,3,1,2,2,2,1,3,2,3,2,2,4,3,1,2,2,2,2,1,1,2,1,3
5,2,2,2,4,3,4,2,3,1,3,3,4,3,4,3,4,4,3,3,2,3,2,2,2,4,4,4,2,2,2,3,3,3,2,2,2,4,4,2,4,2,4,3,4,2,4,4,3,2,2,4,2,2,2,4,3,3,3,3,2,3,3,2,3,2,3
6,2,3,1,3,2,3,2,3,1,1,3,3,4,4,3,2,3,3,2,2,3,2,3,3,3,3,3,1,2,2,3,4,3,1,2,3,3,2,2,2,1,3,4,3,3,3,1,2,1,2,3,3,3,3,4,2,2,2,1,1,1,2,1,4,2,4
7,2,1,1,3,2,3,3,4,2,1,3,4,4,3,2,2,2,2,2,1,2,1,4,1,4,3,3,3,2,3,3,3,3,1,2,3,2,2,2,2,1,3,1,3,1,4,4,3,1,1,2,3,1,3,4,3,4,2,1,3,2,3,1,2,2,2
8,2,2,1,4,2,4,3,3,3,4,3,4,4,4,4,3,3,2,2,2,3,2,3,3,4,3,3,2,3,3,3,4,4,2,2,4,3,2,3,2,2,4,3,3,4,4,4,3,2,2,3,3,3,2,3,2,3,3,2,2,3,3,2,3,3,4
9,2,2,1,1,2,4,1,1,1,1,1,3,3,3,2,2,2,2,1,1,4,1,2,2,4,2,3,2,2,1,2,3,2,2,3,2,2,2,3,3,2,4,3,1,2,2,1,1,2,2,2,3,1,2,2,2,3,1,2,4,2,3,2,2,2,2
10,2,3,4,2,4,4,3,4,2,1,3,4,4,4,2,1,3,4,4,1,4,3,2,2,4,4,4,1,3,3,4,4,2,3,1,3,1,1,1,2,3,3,2,4,1,2,1,4,1,3,4,3,2,2,3,4,4,2,2,2,4,4,3,3,2,1
11,2,2,2,3,4,4,2,3,4,2,3,4,4,4,2,4,4,2,2,1,4,2,3,4,4,3,2,4,3,2,4,4,3,2,1,3,4,4,2,2,2,4,3,2,3,4,3,2,2,2,2,4,3,3,4,2,3,2,4,2,2,1,1,2,1,4
12,2,2,1,2,2,4,1,2,1,1,1,4,4,4,2,2,3,1,2,1,4,1,1,1,4,4,4,1,1,1,2,4,2,1,1,2,3,2,2,1,2,4,2,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,4
13,2,2,1,3,2,4,3,4,1,1,3,3,4,4,4,4,2,4,2,1,4,2,2,1,2,3,2,2,2,1,2,4,2,2,2,4,4,2,2,2,1,4,1,4,4,4,1,2,1,2,2,2,1,2,4,2,1,3,1,1,4,2,1,2,1,4
14,2,3,3,4,3,3,4,2,3,1,2,4,4,4,3,3,3,3,4,3,3,3,2,3,4,4,4,2,2,3,4,3,3,4,4,4,4,4,3,3,2,3,4,4,1,4,3,4,2,3,4,4,4,3,4,3,3,3,1,3,1,3,1,3,1,3
15,2,2,3,2,2,2,3,2,2,3,2,3,2,3,2,2,2,2,2,2,2,3,2,2,3,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,3,2,2
16,2,4,3,4,3,4,2,1,4,2,2,4,4,3,3,3,4,2,3,1,4,1,4,4,4,3,4,3,4,2,2,4,3,1,3,4,3,3,4,2,1,4,2,3,2,1,2,3,1,2,3,1,1,1,3,1,3,2,1,1,3,1,1,1,1,3
17,2,1,1,2,2,3,1,2,2,1,1,4,4,2,2,2,2,2,2,2,3,1,2,1,4,2,2,1,2,1,1,3,2,2,1,3,1,2,2,2,1,4,2,2,1,2,2,1,2,2,2,3,2,2,3,2,3,2,1,1,2,2,2,2,1,3
18,2,2,1,2,2,4,2,2,2,1,1,4,4,3,2,1,2,2,1,2,2,1,1,2,4,2,2,2,1,1,2,4,2,2,1,4,3,3,2,2,1,3,2,2,3,3,1,1,1,1,2,3,1,2,3,2,2,1,1,1,2,2,1,2,1,4
19,2,2,1,4,4,4,1,4,3,1,2,3,3,3,3,3,4,4,3,3,4,1,2,3,4,4,3,1,2,3,4,4,3,1,2,4,4,4,3,1,3,3,4,4,4,3,2,3,3,2,3,3,2,2,4,4,4,2,1,2,2,2,1,3,2,3
20,2,2,1,4,3,3,2,3,2,4,3,4,4,3,2,3,4,3,4,2,3,2,3,2,4,4,3,3,2,3,4,4,3,3,3,3,4,3,3,4,2,3,3,4,4,4,4,4,1,3,4,4,4,2,4,4,4,2,4,4,2,3,4,4,2,3
21,2,3,2,4,1,3,3,1,3,2,1,4,3,3,3,2,3,2,2,2,3,2,2,3,4,3,4,2,3,2,3,3,3,3,2,3,4,3,2,4,2,3,4,3,2,3,2,2,2,2,3,4,3,2,3,2,2,2,1,1,1,2,1,3,2,2
22,2,2,2,2,1,4,2,2,2,1,2,4,4,4,3,2,2,2,1,1,3,2,1,3,4,2,3,3,3,2,2,4,3,1,3,4,1,1,3,3,3,4,1,2,4,4,4,4,1,2,2,3,3,3,4,1,2,3,2,1,1,3,1,1,1,4
23,2,2,2,4,2,3,2,3,2,1,3,4,4,3,2,2,3,4,4,1,3,2,2,3,4,2,4,1,1,1,2,4,2,2,3,3,2,3,2,1,1,3,4,4,2,1,1,3,1,1,3,2,1,2,4,4,2,1,1,1,2,1,1,3,2,3
24,2,1,1,1,2,4,1,1,1,2,1,4,3,4,2,3,3,2,1,1,3,1,2,1,4,2,4,1,1,2,3,3,2,2,1,3,2,2,1,2,1,3,1,2,2,2,3,1,1,1,2,2,1,1,2,1,2,2,1,2,1,1,1,2,1,3
25,2,3,2,2,2,3,3,3,2,1,3,4,4,3,3,2,3,3,3,1,3,2,2,2,4,3,2,1,2,3,3,4,2,3,3,3,2,3,2,1,1,3,4,3,3,3,1,3,1,2,3,3,2,3,3,3,3,3,1,2,3,3,1,4,2,3
26,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2,3,3,3,2,3,2,3,3,1,2,3,3,2,2,3,3,3,2,1,3,2,3,2,3,3,4,3,3,3,3,3,2,3,2,4,3,2,4,1,3,3,2,3,4,1,1,2,1,2,3,3,1,2,3,3,2,3,1,1,2,2,2,2,2,3
28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2,2,2,3,2,4,3,3,2,4,2,3,3,3,2,2,2,3,3,2,3,1,2,1,2,2,3,1,2,2,1,4,3,3,3,3,3,2,2,4,1,4,2,3,3,4,2,2,2,2,2,3,3,2,1,4,2,2,3,1,2,2,3,3,1,3
38,2,2,2,4,1,4,3,2,4,1,1,4,4,4,3,3,4,2,1,3,4,1,3,4,4,4,4,3,2,2,4,4,3,2,2,2,4,4,2,2,4,4,1,4,4,4,4,1,1,1,4,2,2,4,3,4,4,1,1,2,1,2,1,1,1,4
39,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,1,3,2,3,1,2,4,3,3,4,3,2,2,2,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,4,3,3,2,2,3,3,2,2,4,2,3,2,2,1,2,3,2,3,2,4
40,2,2,1,1,2,4,1,2,3,1,1,4,4,3,2,1,4,3,2,2,3,1,1,3,4,3,4,1,1,1,3,4,2,1,1,3,4,3,3,3,2,4,2,2,3,3,2,1,2,1,2,2,1,3,3,1,2,2,1,2,1,1,2,2,1,4
41,2,2,1,3,1,3,2,2,1,2,3,3,4,3,3,2,3,3,2,2,3,2,2,3,3,3,3,2,1,2,3,4,3,3,2,3,2,3,2,3,2,3,2,4,2,3,2,2,1,3,2,2,3,3,3,2,3,1,4,4,2,3,2,3,2,4
42,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2,2,2,3,2,4,3,4,1,1,3,3,3,4,2,2,3,3,3,3,3,2,2,1,4,4,4,2,2,3,3,4,2,3,3,3,1,2,3,4,1,4,4,3,3,4,1,3,3,3,4,4,1,3,2,2,3,4,1,4,2,3,4,2,2,2
44,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2,2,1,2,1,2,1,1,1,2,1,3,2,2,2,2,2,2,2,1,2,1,2,1,3,2,3,2,2,1,2,3,2,1,2,2,2,2,3,2,1,2,2,2,3,2,1,1,1,2,2,3,2,1,2,2,1,1,3,2,2,1,3,2,1,2
46,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2,2,2,4,3,3,2,1,3,1,1,4,4,4,2,4,3,4,3,1,3,1,2,3,4,3,3,3,2,3,2,2,2,3,4,3,4,3,2,4,2,2,4,4,1,3,1,3,1,2,3,3,2,2,3,3,3,3,1,2,2,2,2,3,2,2
48,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2,2,1,4,3,3,3,3,3,1,3,4,3,3,2,2,3,3,3,2,2,2,4,3,4,4,4,2,4,3,2,3,2,3,2,3,4,3,3,4,2,3,2,4,2,4,4,3,1,2,3,4,3,3,4,4,3,2,1,2,2,2,2,3,2,2
50,2,1,2,2,3,4,3,2,1,1,3,4,4,4,4,3,4,4,2,1,3,2,2,2,4,3,3,2,1,1,3,4,2,1,3,3,3,3,3,1,1,4,1,3,1,2,1,2,1,2,2,4,2,3,4,2,2,2,1,1,1,1,1,1,1,4
51,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2,2,2,4,1,2,2,2,2,1,2,3,3,2,2,2,2,1,3,1,2,2,2,2,4,3,2,4,3,3,2,1,2,2,2,3,2,2,3,1,3,3,3,2,4,2,1,2,1,3,3,3,2,1,1,3,2,1,1,1,2,2,1,3,3,1
54,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2,2,1,3,3,4,2,2,2,1,1,3,3,3,2,1,3,3,2,3,3,1,2,2,3,3,3,1,2,3,3,3,3,2,2,3,3,3,2,2,1,3,3,3,2,2,2,3,2,2,3,3,2,2,3,2,3,2,2,2,2,2,2,3,2,3
58,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2,2,2,4,2,3,2,2,1,3,2,4,3,3,3,3,4,3,3,1,3,2,1,3,4,4,4,2,2,3,2,3,3,3,2,4,4,4,3,2,1,3,4,2,2,1,2,3,1,2,3,4,2,2,3,3,3,2,4,3,2,2,2,2,1,3
61,2,2,2,3,3,4,2,4,3,4,3,4,3,2,3,4,4,2,3,4,3,2,3,2,3,3,4,3,3,2,4,4,3,2,3,3,3,4,3,3,4,3,4,3,4,2,1,3,1,2,3,4,4,3,4,2,4,2,4,3,2,3,2,3,2,4
62,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,2,3,2,4,3,4,2,3,2,4,3,4,4,4,2,2,3,3,2,1,2,2,3,2,3,4,4,3,2,3,3,4,2,2,4,3,3,3,2,4,1,4,4,4,4,3,4,4,3,3,4,4,3,1,3,3,3,3,4,2,3,2,2,4,2,3
66,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,2,4,2,2,4,4,2,3,4,1,2,4,4,3,1,2,2,4,4,1,4,2,4,3,4,4,4,2,3,4,4,4,1,3,4,2,3,4,2,1,2,4,2,4,1,1,1,4,1,2,3,2,4,4,4,3,4,2,1,1,1,2,1,3,2,3
